
我 家 离 公司 很 近 。,我家离公司很近。,wǒ jiā lí gōngsī hěn jìn 。,My home is close to the company.,[sound:hsk2_grammar_sent167.mp3],:: Place 1 + 离 + Place 2 + Adv. + 近 / 远 ::,"Describing places, Expressing location, Expressing distance, Giving directions","Expressing distance with ""li""",https://resources.allsetlearning.com/chinese/grammar/ASGI96BQ
美国 离 中国 很 远 。,美国离中国很远。,měiguó lí zhōngguó hěn yuǎn 。,The United States is far away from China.,[sound:hsk2_grammar_sent168.mp3],:: Place 1 + 离 + Place 2 + Adv. + 近 / 远 ::,"Describing places, Expressing location, Expressing distance, Giving directions","Expressing distance with ""li""",https://resources.allsetlearning.com/chinese/grammar/ASGI96BQ
这 个 酒店 离 火车站 很 近 。,这个酒店离火车站很近。,zhè gè jǐudiàn lí huǒchēzhàn hěn jìn 。,This hotel is close to the train station.,[sound:hsk2_grammar_sent169.mp3],:: Place 1 + 离 + Place 2 + Adv. + 近 / 远 ::,"Describing places, Expressing location, Expressing distance, Giving directions","Expressing distance with ""li""",https://resources.allsetlearning.com/chinese/grammar/ASGI96BQ
那 个 酒吧 离 这儿 太 远 了， 我 不 想 去 。,那个酒吧离这儿太远了，我不想去。,nà gè jǐuba lí zhèér tài yuǎn le， wǒ bù xiǎng qù 。,"That bar is too far away from here, I don't want to go.",[sound:hsk2_grammar_sent170.mp3],:: Place 1 + 离 + Place 2 + Adv. + 近 / 远 ::,"Describing places, Expressing location, Expressing distance, Giving directions","Expressing distance with ""li""",https://resources.allsetlearning.com/chinese/grammar/ASGI96BQ
我 不想 去 离 家 很 远 的 地方 工作 。,我不想去离家很远的地方工作。,wǒ bùxiǎng qù lí jiā hěn yuǎn de dìfāng gōngzuò 。,I don't want to work far away from home.,[sound:hsk2_grammar_sent171.mp3],:: Place 1 + 离 + Place 2 + Adv. + 近 / 远 ::,"Describing places, Expressing location, Expressing distance, Giving directions","Expressing distance with ""li""",https://resources.allsetlearning.com/chinese/grammar/ASGI96BQ
你家 离 超市 远 吗 ？,你家离超市远吗？,nǐjiā lí chāoshì yuǎn ma ？,Is your home far from the supermarket?,[sound:hsk2_grammar_sent172.mp3],:: Place 1 + 离 + Place 2 (+ Adv.) + 近 / 远 + 吗？ ::,"Describing places, Expressing location, Expressing distance, Giving directions","Expressing distance with ""li""",https://resources.allsetlearning.com/chinese/grammar/ASGI96BQ
你 的 大学 离 你 老家 很 远 吗 ？,你的大学离你老家很远吗？,nǐ de dàxué lí nǐ lǎojiā hěn yuǎn ma ？,Is your university far away from your hometown?,[sound:hsk2_grammar_sent173.mp3],:: Place 1 + 离 + Place 2 (+ Adv.) + 近 / 远 + 吗？ ::,"Describing places, Expressing location, Expressing distance, Giving directions","Expressing distance with ""li""",https://resources.allsetlearning.com/chinese/grammar/ASGI96BQ
你们 公司 离 地铁站 近 吗 ？,你们公司离地铁站近吗？,nǐmen gōngsī lí dìtiězhàn jìn ma ？,Is your company near the subway station?,[sound:hsk2_grammar_sent174.mp3],:: Place 1 + 离 + Place 2 (+ Adv.) + 近 / 远 + 吗？ ::,"Describing places, Expressing location, Expressing distance, Giving directions","Expressing distance with ""li""",https://resources.allsetlearning.com/chinese/grammar/ASGI96BQ
你 家 离 学校 多远 ？,你家离学校多远？,nǐ jiā lí xuéxiào duōyuǎn ？,How far is your home from school?,[sound:hsk2_grammar_sent175.mp3],:: Place 1 + 离 + Place 2 (+ 有) + 多远？ ::,"Describing places, Expressing location, Expressing distance, Giving directions","Expressing distance with ""li""",https://resources.allsetlearning.com/chinese/grammar/ASGI96BQ
这个 酒店 离 机场 有 多远 ？,这个酒店离机场有多远？,zhègè jǐudiàn lí jīcháng yǒu duōyuǎn ？,How far is this hotel from the airport?,[sound:hsk2_grammar_sent176.mp3],:: Place 1 + 离 + Place 2 (+ 有) + 多远？ ::,"Describing places, Expressing location, Expressing distance, Giving directions","Expressing distance with ""li""",https://resources.allsetlearning.com/chinese/grammar/ASGI96BQ
你 离 我 远 点 儿 ！,你离我远点儿！,nǐ lí wǒ yuǎn diǎn ér ！,You stay away from me!,[sound:hsk2_grammar_sent177.mp3],:: Place 1 + 离 + Place 2 (+ 有) + 多远？ ::,"Describing places, Expressing location, Expressing distance, Giving directions","Expressing distance with ""li""",https://resources.allsetlearning.com/chinese/grammar/ASGI96BQ
这 两个 银行 哪 个 更 近 ？,这两个银行哪个更近？,zhè liǎnggè yínxíng nǎ gè gèng jìn ？,Which of these two banks is closer?,[sound:hsk2_grammar_sent178.mp3],:: 更 + Adj. ::,"Comparing, Expressing quality","Expressing ""even more"" with ""geng""",https://resources.allsetlearning.com/chinese/grammar/ASG4NIPB
我 想 找 一 个 更 帅 的 男朋友 。,我想找一个更帅的男朋友。,wǒ xiǎng zhǎo yī gè gèng shuài de nánpéngyǒu 。,I want to find a more handsome boyfriend.,[sound:hsk2_grammar_sent179.mp3],:: 更 + Adj. ::,"Comparing, Expressing quality","Expressing ""even more"" with ""geng""",https://resources.allsetlearning.com/chinese/grammar/ASG4NIPB
我 喜欢 在 网上 买书，因为 更 便宜 。,我喜欢在网上买书，因为更便宜。,wǒ xǐhuān zài wǎngshàng mǎishū，yīnwèi gèng biànyí 。,I like to buy books online because it is cheaper.,[sound:hsk2_grammar_sent180.mp3],:: 更 + Adj. ::,"Comparing, Expressing quality","Expressing ""even more"" with ""geng""",https://resources.allsetlearning.com/chinese/grammar/ASG4NIPB
不要 太 高兴，我们 还 有 更 多 的 工作 要 做 。,不要太高兴，我们还有更多的工作要做。,bùyào tài gāoxīng，wǒmen huán yǒu gèng duō de gōngzuò yào zuò 。,"Don't be too happy, we have more work to do.",[sound:hsk2_grammar_sent181.mp3],:: 更 + Adj. ::,"Comparing, Expressing quality","Expressing ""even more"" with ""geng""",https://resources.allsetlearning.com/chinese/grammar/ASG4NIPB
结婚 以后， 她 变 得 更 漂亮 了 。,结婚以后，她变得更漂亮了。,jiéhūn yǐhòu， tā biàn dé gèng piāoliàng le 。,"After getting married, she became more beautiful.",[sound:hsk2_grammar_sent182.mp3],:: 更 + Adj. ::,"Comparing, Expressing quality","Expressing ""even more"" with ""geng""",https://resources.allsetlearning.com/chinese/grammar/ASG4NIPB
北京 的 房子 比 上海 更 贵 。,北京的房子比上海更贵。,běijīng de fángzǐ bǐ shànghǎi gèng gùi 。,Beijing houses are more expensive than Shanghai.,[sound:hsk2_grammar_sent183.mp3],:: A 比 B + 更 + Adj. ::,"Comparing, Expressing quality","Expressing ""even more"" with ""geng""",https://resources.allsetlearning.com/chinese/grammar/ASG4NIPB
春节 比中秋节更 热闹 。,春节比中秋节更热闹。,chūnjié bǐzhōngqīujiégèng rènào 。,The Spring Festival is more lively than the Mid-Autumn Festival.,[sound:hsk2_grammar_sent184.mp3],:: A 比 B + 更 + Adj. ::,"Comparing, Expressing quality","Expressing ""even more"" with ""geng""",https://resources.allsetlearning.com/chinese/grammar/ASG4NIPB
汉字 比 声调 更 难 。,汉字比声调更难。,hànzì bǐ shēngdiào gèng nán 。,Chinese characters are harder than tones.,[sound:hsk2_grammar_sent185.mp3],:: A 比 B + 更 + Adj. ::,"Comparing, Expressing quality","Expressing ""even more"" with ""geng""",https://resources.allsetlearning.com/chinese/grammar/ASG4NIPB
他 现在 的 女朋友 比 以前 的 更 漂亮 。,他现在的女朋友比以前的更漂亮。,tā xiànzài de nv̌péngyǒu bǐ yǐqián de gèng piāoliàng 。,His girlfriend is now more beautiful than before.,[sound:hsk2_grammar_sent186.mp3],:: A 比 B + 更 + Adj. ::,"Comparing, Expressing quality","Expressing ""even more"" with ""geng""",https://resources.allsetlearning.com/chinese/grammar/ASG4NIPB
中国 的 高铁 比 飞机 更 方便 。,中国的高铁比飞机更方便。,zhōngguó de gāotiě bǐ fēijī gèng fāngbiàn 。,China's high-speed rail is more convenient than planes.,[sound:hsk2_grammar_sent187.mp3],:: A 比 B + 更 + Adj. ::,"Comparing, Expressing quality","Expressing ""even more"" with ""geng""",https://resources.allsetlearning.com/chinese/grammar/ASG4NIPB
你 真 好！,你真好！,nǐ zhēn hǎo！,you are so nice!,[sound:hsk2_grammar_sent188.mp3],:: 真 + Adj. / Verb ::,Emphasizing,"Expressing ""really"" with ""zhen""",https://resources.allsetlearning.com/chinese/grammar/ASGC885D
你 女朋友 真 漂亮！,你女朋友真漂亮！,nǐ nv̌péngyǒu zhēn piāoliàng！,Your girlfriend is so beautiful!,[sound:hsk2_grammar_sent189.mp3],:: 真 + Adj. / Verb ::,Emphasizing,"Expressing ""really"" with ""zhen""",https://resources.allsetlearning.com/chinese/grammar/ASGC885D
他 家 真 有钱！,他家真有钱！,tā jiā zhēn yǒuqián！,His family is really rich!,[sound:hsk2_grammar_sent190.mp3],:: 真 + Adj. / Verb ::,Emphasizing,"Expressing ""really"" with ""zhen""",https://resources.allsetlearning.com/chinese/grammar/ASGC885D
小狗 真 可爱！,小狗真可爱！,xiǎogǒu zhēn kěài！,The puppy is so cute!,[sound:hsk2_grammar_sent191.mp3],:: 真 + Adj. / Verb ::,Emphasizing,"Expressing ""really"" with ""zhen""",https://resources.allsetlearning.com/chinese/grammar/ASGC885D
今天 真 热！,今天真热！,jīntiān zhēn rè！,It's really hot today!,[sound:hsk2_grammar_sent192.mp3],:: 真 + Adj. / Verb ::,Emphasizing,"Expressing ""really"" with ""zhen""",https://resources.allsetlearning.com/chinese/grammar/ASGC885D
你 妈妈 真 爱 你！,你妈妈真爱你！,nǐ māmā zhēn ài nǐ！,Your mother really loves you!,[sound:hsk2_grammar_sent193.mp3],:: 真 + Adj. / Verb ::,Emphasizing,"Expressing ""really"" with ""zhen""",https://resources.allsetlearning.com/chinese/grammar/ASGC885D
我 真 喜欢 住 在 中国！,我真喜欢住在中国！,wǒ zhēn xǐhuān zhù zài zhōngguó！,I really like living in China!,[sound:hsk2_grammar_sent194.mp3],:: 真 + Adj. / Verb ::,Emphasizing,"Expressing ""really"" with ""zhen""",https://resources.allsetlearning.com/chinese/grammar/ASGC885D
我 真 讨厌 这 种 男人！,我真讨厌这种男人！,wǒ zhēn tǎoyàn zhè zhǒng nánrén！,I really hate this kind of man!,[sound:hsk2_grammar_sent195.mp3],:: 真 + Adj. / Verb ::,Emphasizing,"Expressing ""really"" with ""zhen""",https://resources.allsetlearning.com/chinese/grammar/ASGC885D
你 真 会 说话！,你真会说话！,nǐ zhēn hùi shuōhuà！,You are good at talking!,[sound:hsk2_grammar_sent196.mp3],:: 真 + Adj. / Verb ::,Emphasizing,"Expressing ""really"" with ""zhen""",https://resources.allsetlearning.com/chinese/grammar/ASGC885D
你 真 能 吃！,你真能吃！,nǐ zhēn néng chī！,You can really eat it!,[sound:hsk2_grammar_sent197.mp3],:: 真 + Adj. / Verb ::,Emphasizing,"Expressing ""really"" with ""zhen""",https://resources.allsetlearning.com/chinese/grammar/ASGC885D
我 还 好 。,我还好。,wǒ huán hǎo 。,I'm okay.,[sound:hsk2_grammar_sent198.mp3],:: Subj. + 还 + 好 / 可以 / 行 / 不错 ::,"Adding more explanation, Expressing quality","Moderating positive adjectives with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGAY164
爸爸 做 的 菜 还 可以 。,爸爸做的菜还可以。,bàbà zuò de cài huán kěyǐ 。,Dad's cooking is ok.,[sound:hsk2_grammar_sent199.mp3],:: Subj. + 还 + 好 / 可以 / 行 / 不错 ::,"Adding more explanation, Expressing quality","Moderating positive adjectives with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGAY164
我们 老板 还 不错 。,我们老板还不错。,wǒmen lǎobǎn huán bùcuò 。,Our boss is not bad.,[sound:hsk2_grammar_sent200.mp3],:: Subj. + 还 + 好 / 可以 / 行 / 不错 ::,"Adding more explanation, Expressing quality","Moderating positive adjectives with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGAY164
这 家 店 还 行，不太 贵 。,这家店还行，不太贵。,zhè jiā diàn huán xíng，bùtài gùi 。,"This shop is OK, not too expensive.",[sound:hsk2_grammar_sent201.mp3],:: Subj. + 还 + 好 / 可以 / 行 / 不错 ::,"Adding more explanation, Expressing quality","Moderating positive adjectives with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGAY164
我 男朋友 的 工资 还 可以 。,我男朋友的工资还可以。,wǒ nánpéngyǒu de gōngzī huán kěyǐ 。,My boyfriend's salary is ok.,[sound:hsk2_grammar_sent202.mp3],:: Subj. + 还 + 好 / 可以 / 行 / 不错 ::,"Adding more explanation, Expressing quality","Moderating positive adjectives with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGAY164
新 的 办公室 还 不错 。,新的办公室还不错。,xīn de bàngōngshì huán bùcuò 。,The new office is not bad.,[sound:hsk2_grammar_sent203.mp3],:: Subj. + 还 + 好 / 可以 / 行 / 不错 ::,"Adding more explanation, Expressing quality","Moderating positive adjectives with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGAY164
我 觉得 这里 的 菜 还 可以，没有 那么 难吃 。,我觉得这里的菜还可以，没有那么难吃。,wǒ juédé zhèlǐ de cài huán kěyǐ，méiyǒu nàyāo nánchī 。,"I think the food here is ok, not so bad.",[sound:hsk2_grammar_sent204.mp3],:: Subj. + 还 + 好 / 可以 / 行 / 不错 ::,"Adding more explanation, Expressing quality","Moderating positive adjectives with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGAY164
这 个 牌子 还 不错，很 多 年轻 人 喜欢 。,这个牌子还不错，很多年轻人喜欢。,zhè gè páizǐ huán bùcuò，hěn duō niánqīng rén xǐhuān 。,"This brand is not bad, many young people like it.",[sound:hsk2_grammar_sent205.mp3],:: Subj. + 还 + 好 / 可以 / 行 / 不错 ::,"Adding more explanation, Expressing quality","Moderating positive adjectives with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGAY164
房子 还 可以，但是 有 点 贵 。,房子还可以，但是有点贵。,fángzǐ huán kěyǐ，dànshì yǒu diǎn gùi 。,"The house is ok, but a bit expensive.",[sound:hsk2_grammar_sent206.mp3],:: Subj. + 还 + 好 / 可以 / 行 / 不错 ::,"Adding more explanation, Expressing quality","Moderating positive adjectives with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGAY164
妈妈 做 的 菜,妈妈做的菜,māmā zuò de cài,Mother cooking,[sound:hsk2_grammar_sent207.mp3],:: Phrase + 的 + （Noun） ::,"Describing actions, Describing people, Describing things, Describing places, Expressing quality","Modifying nouns with phrase + ""de""",https://resources.allsetlearning.com/chinese/grammar/ASGLQKD2
去 北京 的 火车,去北京的火车,qù běijīng de huǒchē,Train to Beijing,[sound:hsk2_grammar_sent208.mp3],:: Phrase + 的 + （Noun） ::,"Describing actions, Describing people, Describing things, Describing places, Expressing quality","Modifying nouns with phrase + ""de""",https://resources.allsetlearning.com/chinese/grammar/ASGLQKD3
你 教 的 学生,你教的学生,nǐ jiào de xuéshēng,The students you teach,[sound:hsk2_grammar_sent209.mp3],:: Phrase + 的 + （Noun） ::,"Describing actions, Describing people, Describing things, Describing places, Expressing quality","Modifying nouns with phrase + ""de""",https://resources.allsetlearning.com/chinese/grammar/ASGLQKD4
老板 请 的 朋友,老板请的朋友,lǎobǎn qǐng de péngyǒu,A friend invited by the boss,[sound:hsk2_grammar_sent210.mp3],:: Phrase + 的 + （Noun） ::,"Describing actions, Describing people, Describing things, Describing places, Expressing quality","Modifying nouns with phrase + ""de""",https://resources.allsetlearning.com/chinese/grammar/ASGLQKD5
我 画 的画,我画的画,wǒ huà dehuà,My painting,[sound:hsk2_grammar_sent211.mp3],:: Phrase + 的 + （Noun） ::,"Describing actions, Describing people, Describing things, Describing places, Expressing quality","Modifying nouns with phrase + ""de""",https://resources.allsetlearning.com/chinese/grammar/ASGLQKD6
他 写 的 书,他写的书,tā xiě de shū,The book he wrote,[sound:hsk2_grammar_sent212.mp3],:: Phrase + 的 + （Noun） ::,"Describing actions, Describing people, Describing things, Describing places, Expressing quality","Modifying nouns with phrase + ""de""",https://resources.allsetlearning.com/chinese/grammar/ASGLQKD7
妈妈 给 我 买 的 衣服,妈妈给我买的衣服,māmā gěi wǒ mǎi de yīfú,The clothes my mother bought me,[sound:hsk2_grammar_sent213.mp3],:: Phrase + 的 + （Noun） ::,"Describing actions, Describing people, Describing things, Describing places, Expressing quality","Modifying nouns with phrase + ""de""",https://resources.allsetlearning.com/chinese/grammar/ASGLQKD8
